Image_Count_DetectedNuclei,Image_FileName_CellBody,Image_FileName_Nuclei,Image_ImageQuality_Correlation_CellBody_10,Image_ImageQuality_Correlation_CellBody_2,Image_ImageQuality_Correlation_CellBody_20,Image_ImageQuality_Correlation_CellBody_40,Image_ImageQuality_Correlation_CellBody_5,Image_ImageQuality_Correlation_CellBody_80,Image_ImageQuality_Correlation_Nuclei_10,Image_ImageQuality_Correlation_Nuclei_2,Image_ImageQuality_Correlation_Nuclei_20,Image_ImageQuality_Correlation_Nuclei_40,Image_ImageQuality_Correlation_Nuclei_5,Image_ImageQuality_Correlation_Nuclei_80,Image_ImageQuality_FocusScore_CellBody,Image_ImageQuality_FocusScore_Nuclei,Image_ImageQuality_PowerLogLogSlope_CellBody,Image_ImageQuality_PowerLogLogSlope_Nuclei,Image_Math_ImageQuality_SNR_CellBody,Image_Math_ImageQuality_SNR_Nuclei,Image_Metadata_ActualCellCount,Image_Metadata_BlurFilterSize
13,"SIMCEPImages_B14_C57_F4_s06_w1.TIF","SIMCEPImages_B14_C57_F4_s06_w2.TIF",0.6289,0.967213,0.224592,-0.00275751,0.859547,-0.0299747,0.778497,0.979083,0.524285,0.134369,0.914884,-0.0510065,0.0086151,0.321172,-2.06258,-2.32328,0.424114,0.889046,"57","4"
19,"SIMCEPImages_B14_C57_F4_s13_w1.TIF","SIMCEPImages_B14_C57_F4_s13_w2.TIF",0.620417,0.966817,0.213869,0.0395466,0.856298,0.0270455,0.806725,0.981089,0.587616,0.259498,0.924464,0.0711296,0.00893839,0.32669,-2.03161,-2.3393,0.41769,0.861156,"57","4"
21,"SIMCEPImages_B14_C57_F4_s22_w1.TIF","SIMCEPImages_B14_C57_F4_s22_w2.TIF",0.637356,0.969843,0.227509,-0.00400438,0.867417,0.0129325,0.794717,0.98078,0.554626,0.182421,0.9222,-0.0352981,0.00856917,0.327389,-2.16858,-2.39887,0.419182,0.844829,"57","4"
18,"SIMCEPImages_B14_C57_F4_s20_w1.TIF","SIMCEPImages_B14_C57_F4_s20_w2.TIF",0.621911,0.96746,0.205544,0.000816264,0.85865,0.000653433,0.783311,0.979266,0.537392,0.182779,0.915881,-0.0233871,0.0085488,0.321709,-2.03507,-2.30551,0.421213,0.888558,"57","4"
14,"SIMCEPImages_B14_C57_F4_s14_w1.TIF","SIMCEPImages_B14_C57_F4_s14_w2.TIF",0.621765,0.968195,0.205154,0.0837141,0.861119,-0.0326948,0.8133,0.981448,0.605817,0.307964,0.927178,0.0317392,0.00848371,0.320436,-2.16015,-2.37107,0.423973,0.87796,"57","4"
30,"SIMCEPImages_B14_C57_F4_s25_w1.TIF","SIMCEPImages_B14_C57_F4_s25_w2.TIF",0.61841,0.966686,0.202769,0.0185913,0.856897,0.0348353,0.804195,0.9807,0.585033,0.240612,0.923713,-0.0225804,0.00833192,0.31679,-2.06951,-2.38262,0.419144,0.892694,"57","4"
23,"SIMCEPImages_B14_C57_F4_s21_w1.TIF","SIMCEPImages_B14_C57_F4_s21_w2.TIF",0.613057,0.967068,0.179386,-0.028568,0.856116,0.0329862,0.786952,0.979833,0.539651,0.169627,0.918117,0.000406073,0.00867493,0.318972,-2.03877,-2.34714,0.418596,0.878957,"57","4"
15,"SIMCEPImages_B14_C57_F4_s18_w1.TIF","SIMCEPImages_B14_C57_F4_s18_w2.TIF",0.621635,0.966868,0.207435,-0.0167053,0.857199,0.0167496,0.788183,0.979264,0.550007,0.17854,0.917258,-0.0219214,0.00868753,0.314067,-2.03599,-2.30066,0.421805,0.905302,"57","4"
5,"SIMCEPImages_B14_C57_F4_s19_w1.TIF","SIMCEPImages_B14_C57_F4_s19_w2.TIF",0.629025,0.967234,0.224154,0.00860478,0.859342,0.0147349,0.782474,0.979248,0.540446,0.180907,0.914845,0.00383352,0.00862051,0.316801,-1.99884,-2.27041,0.416174,0.87608,"57","4"
45,"SIMCEPImages_B14_C57_F4_s05_w1.TIF","SIMCEPImages_B14_C57_F4_s05_w2.TIF",0.62044,0.967032,0.19939,-0.0161092,0.856622,0.0219954,0.7977,0.979281,0.579626,0.251038,0.918627,0.0221526,0.00894118,0.313131,-2.00075,-2.22114,0.420993,0.908873,"57","4"
14,"SIMCEPImages_B14_C57_F4_s09_w1.TIF","SIMCEPImages_B14_C57_F4_s09_w2.TIF",0.618553,0.965692,0.204644,-0.016069,0.854051,0.0830351,0.802786,0.980412,0.581631,0.258153,0.922226,0.127055,0.00864128,0.322776,-1.98486,-2.26611,0.419905,0.871368,"57","4"
30,"SIMCEPImages_B14_C57_F4_s23_w1.TIF","SIMCEPImages_B14_C57_F4_s23_w2.TIF",0.627266,0.967009,0.224931,0.0662153,0.859423,0.0459302,0.81199,0.981449,0.607175,0.306925,0.926408,0.103312,0.00850521,0.33143,-2.04556,-2.29908,0.415384,0.849128,"57","4"
31,"SIMCEPImages_B14_C57_F4_s16_w1.TIF","SIMCEPImages_B14_C57_F4_s16_w2.TIF",0.620128,0.966584,0.208086,-0.0181828,0.855479,0.00199076,0.791826,0.97981,0.555445,0.218875,0.918913,0.0120286,0.00884473,0.333062,-1.98881,-2.30006,0.41414,0.851186,"57","4"
22,"SIMCEPImages_B14_C57_F4_s15_w1.TIF","SIMCEPImages_B14_C57_F4_s15_w2.TIF",0.62134,0.966299,0.223958,0.105423,0.855763,0.00833419,0.825821,0.981927,0.632244,0.331564,0.929788,0.0951906,0.00854832,0.335957,-1.9955,-2.28208,0.415317,0.842639,"57","4"
18,"SIMCEPImages_B14_C57_F4_s04_w1.TIF","SIMCEPImages_B14_C57_F4_s04_w2.TIF",0.628311,0.968394,0.210782,0.00692888,0.861589,0.00342466,0.806148,0.981365,0.586024,0.217246,0.92417,-0.0480502,0.00862756,0.321105,-2.07223,-2.34127,0.419814,0.884334,"57","4"
29,"SIMCEPImages_B14_C57_F4_s03_w1.TIF","SIMCEPImages_B14_C57_F4_s03_w2.TIF",0.638265,0.969081,0.2385,0.0183688,0.864806,-0.00123607,0.789622,0.979998,0.55164,0.180021,0.918448,0.00914102,0.00875339,0.335389,-2.09825,-2.32135,0.416495,0.82854,"57","4"
57,"SIMCEPImages_B14_C57_F4_s11_w1.TIF","SIMCEPImages_B14_C57_F4_s11_w2.TIF",0.608431,0.964029,0.18982,0.0213023,0.847839,0.00852461,0.787008,0.977551,0.564707,0.226756,0.913057,0.0423839,0.00868771,0.319385,-1.90429,-2.17908,0.416409,0.877265,"57","4"
15,"SIMCEPImages_B15_C61_F4_s23_w1.TIF","SIMCEPImages_B15_C61_F4_s23_w2.TIF",0.635261,0.969842,0.238214,0.0751917,0.866969,0.0828008,0.813042,0.982278,0.592387,0.259232,0.929088,0.135139,0.00877996,0.313524,-2.20113,-2.43574,0.436402,0.897512,"61","4"
43,"SIMCEPImages_B15_C61_F4_s05_w1.TIF","SIMCEPImages_B15_C61_F4_s05_w2.TIF",0.608555,0.964974,0.196339,-0.000857084,0.849575,0.0507677,0.780228,0.97709,0.549448,0.219249,0.910736,0.0407429,0.0091615,0.320837,-1.92306,-2.17492,0.422424,0.87624,"61","4"
36,"SIMCEPImages_B15_C61_F4_s03_w1.TIF","SIMCEPImages_B15_C61_F4_s03_w2.TIF",0.624032,0.966477,0.209817,0.000937701,0.858443,-0.0143716,0.807048,0.980647,0.596178,0.293549,0.924514,0.00974825,0.00827319,0.318077,-2.04286,-2.30623,0.437384,0.881032,"61","4"
25,"SIMCEPImages_B15_C61_F4_s14_w1.TIF","SIMCEPImages_B15_C61_F4_s14_w2.TIF",0.625213,0.966353,0.208416,0.0215905,0.856588,0.0036253,0.7934,0.979038,0.571254,0.215186,0.917238,0.0306178,0.00867744,0.310879,-1.96998,-2.24255,0.430395,0.922983,"61","4"
59,"SIMCEPImages_B15_C61_F4_s08_w1.TIF","SIMCEPImages_B15_C61_F4_s08_w2.TIF",0.608134,0.964627,0.19176,-0.00260734,0.846649,0.087483,0.779335,0.977815,0.537724,0.207744,0.911361,0.105461,0.00907716,0.322695,-1.86709,-2.19105,0.423058,0.886802,"61","4"
21,"SIMCEPImages_B15_C61_F4_s21_w1.TIF","SIMCEPImages_B15_C61_F4_s21_w2.TIF",0.616856,0.967299,0.195616,-0.0354506,0.856955,0.0397782,0.804311,0.980649,0.583384,0.228192,0.923085,0.00371912,0.00847649,0.320818,-2.00129,-2.31655,0.431595,0.886626,"61","4"
39,"SIMCEPImages_B15_C61_F4_s12_w1.TIF","SIMCEPImages_B15_C61_F4_s12_w2.TIF",0.626114,0.969373,0.197448,-0.0359831,0.864379,0.0940783,0.813358,0.982258,0.605091,0.309142,0.928833,0.155569,0.00831313,0.312605,-2.13705,-2.43041,0.437609,0.905928,"61","4"
19,"SIMCEPImages_B15_C61_F4_s04_w1.TIF","SIMCEPImages_B15_C61_F4_s04_w2.TIF",0.616046,0.967632,0.183512,0.00811445,0.858697,-0.0572232,0.789346,0.979566,0.548387,0.163864,0.918434,-0.0592174,0.00851336,0.301279,-2.04338,-2.28925,0.433523,0.951245,"61","4"
24,"SIMCEPImages_B15_C61_F4_s09_w1.TIF","SIMCEPImages_B15_C61_F4_s09_w2.TIF",0.628937,0.969718,0.213748,0.00873033,0.865798,-0.00240805,0.804964,0.98213,0.574214,0.206964,0.926962,-0.0232387,0.00858147,0.315012,-2.15857,-2.44165,0.433766,0.888165,"61","4"
16,"SIMCEPImages_B15_C61_F4_s22_w1.TIF","SIMCEPImages_B15_C61_F4_s22_w2.TIF",0.632077,0.9688,0.210419,-0.0206632,0.86386,0.053432,0.785185,0.979139,0.544856,0.211612,0.916656,0.056408,0.00852953,0.308159,-2.01419,-2.32146,0.434206,0.921783,"61","4"
13,"SIMCEPImages_B15_C61_F4_s13_w1.TIF","SIMCEPImages_B15_C61_F4_s13_w2.TIF",0.598078,0.963915,0.167833,-0.000886319,0.845883,0.015124,0.791968,0.979138,0.561888,0.202896,0.917121,0.107478,0.00845135,0.308623,-1.92063,-2.21904,0.434436,0.929385,"61","4"
13,"SIMCEPImages_B15_C61_F4_s06_w1.TIF","SIMCEPImages_B15_C61_F4_s06_w2.TIF",0.623729,0.967748,0.204092,0.0105738,0.860512,-0.00170603,0.78908,0.979268,0.554137,0.209861,0.917695,0.0361251,0.00856674,0.297546,-2.03329,-2.27809,0.438246,0.953016,"61","4"
14,"SIMCEPImages_B15_C61_F4_s07_w1.TIF","SIMCEPImages_B15_C61_F4_s07_w2.TIF",0.611556,0.966966,0.17693,-0.018624,0.85471,-0.0636583,0.783793,0.97883,0.540928,0.142484,0.914688,-0.0180045,0.0087603,0.306614,-1.99101,-2.23689,0.43467,0.933662,"61","4"
47,"SIMCEPImages_B15_C61_F4_s10_w1.TIF","SIMCEPImages_B15_C61_F4_s10_w2.TIF",0.625659,0.965261,0.225901,0.0181787,0.854563,0.0338863,0.78009,0.977281,0.53869,0.167031,0.911791,0.0196044,0.00861694,0.31312,-2.01222,-2.24978,0.430713,0.909123,"61","4"
60,"SIMCEPImages_B15_C61_F4_s20_w1.TIF","SIMCEPImages_B15_C61_F4_s20_w2.TIF",0.596381,0.962696,0.178132,0.018639,0.841341,0.0057355,0.784244,0.976895,0.566432,0.246843,0.910226,0.0312939,0.00876924,0.314473,-1.8503,-2.11567,0.429876,0.914368,"61","4"
34,"SIMCEPImages_B15_C61_F4_s19_w1.TIF","SIMCEPImages_B15_C61_F4_s19_w2.TIF",0.624744,0.966374,0.220282,0.0132381,0.857027,-0.0231575,0.799553,0.979665,0.584431,0.271481,0.919986,0.0978552,0.00862569,0.312841,-1.99529,-2.27552,0.42794,0.890828,"61","4"
42,"SIMCEPImages_B15_C61_F4_s11_w1.TIF","SIMCEPImages_B15_C61_F4_s11_w2.TIF",0.611612,0.964828,0.191194,-0.0170555,0.850223,-0.0112658,0.795591,0.979061,0.574884,0.243309,0.917687,0.0381109,0.00880704,0.319293,-1.95643,-2.24776,0.435435,0.898035,"61","4"
25,"SIMCEPImages_B15_C61_F4_s02_w1.TIF","SIMCEPImages_B15_C61_F4_s02_w2.TIF",0.616612,0.96474,0.217949,0.0146584,0.849881,-0.0363945,0.783837,0.977434,0.555947,0.206073,0.912123,-0.0266864,0.00886277,0.32244,-1.89968,-2.20294,0.429306,0.885026,"61","4"
59,"SIMCEPImages_B15_C61_F4_s15_w1.TIF","SIMCEPImages_B15_C61_F4_s15_w2.TIF",0.609021,0.964519,0.178063,-0.043548,0.849046,-0.014176,0.778243,0.977627,0.53293,0.18957,0.911292,0.0647275,0.00876146,0.316999,-1.87173,-2.19267,0.42435,0.902671,"61","4"
8,"SIMCEPImages_B15_C61_F4_s24_w1.TIF","SIMCEPImages_B15_C61_F4_s24_w2.TIF",0.625169,0.966778,0.209924,-0.0092659,0.856682,-0.0337353,0.790408,0.97838,0.575626,0.252234,0.91507,-0.0666052,0.00864515,0.317388,-1.94541,-2.20635,0.425676,0.877168,"61","4"
40,"SIMCEPImages_B15_C61_F4_s18_w1.TIF","SIMCEPImages_B15_C61_F4_s18_w2.TIF",0.610529,0.965025,0.184391,-0.021666,0.849928,0.0477413,0.78618,0.97812,0.56418,0.240998,0.913161,0.109525,0.00861488,0.308642,-1.88183,-2.17653,0.426515,0.913436,"61","4"
20,"SIMCEPImages_B15_C61_F4_s16_w1.TIF","SIMCEPImages_B15_C61_F4_s16_w2.TIF",0.618425,0.968549,0.191832,0.0255815,0.861857,-0.0245731,0.801479,0.981652,0.56634,0.216687,0.925464,-0.00483899,0.00826488,0.308196,-2.17198,-2.44291,0.434825,0.911138,"61","4"
20,"SIMCEPImages_B15_C61_F4_s01_w1.TIF","SIMCEPImages_B15_C61_F4_s01_w2.TIF",0.59998,0.964681,0.164564,-0.0265613,0.846956,-0.0325741,0.761329,0.976082,0.504527,0.153298,0.904526,-0.046134,0.00873238,0.290397,-1.90769,-2.17464,0.432961,0.978127,"61","4"
59,"SIMCEPImages_B15_C61_F4_s17_w1.TIF","SIMCEPImages_B15_C61_F4_s17_w2.TIF",0.615986,0.965257,0.199962,0.0143989,0.850426,0.0111269,0.795022,0.978159,0.587871,0.288481,0.915166,0.0734455,0.00903632,0.329874,-1.90359,-2.17729,0.428372,0.87054,"61","4"
51,"SIMCEPImages_B15_C61_F4_s25_w1.TIF","SIMCEPImages_B15_C61_F4_s25_w2.TIF",0.600688,0.965439,0.160499,-0.0244703,0.851291,-0.0119479,0.787638,0.978552,0.548622,0.172694,0.915612,-0.0228016,0.00859655,0.302005,-2.00011,-2.25845,0.437225,0.944142,"61","4"
64,"SIMCEPImages_B16_C66_F4_s12_w1.TIF","SIMCEPImages_B16_C66_F4_s12_w2.TIF",0.590833,0.961932,0.166962,-0.00186396,0.839276,0.00165488,0.772785,0.976072,0.540157,0.211479,0.906812,0.0337627,0.00836504,0.294768,-1.85577,-2.14815,0.451378,0.985914,"66","4"
31,"SIMCEPImages_B16_C66_F4_s23_w1.TIF","SIMCEPImages_B16_C66_F4_s23_w2.TIF",0.621026,0.966707,0.198931,-0.0153203,0.857902,-0.0685661,0.774992,0.977601,0.528808,0.161964,0.911575,-0.106402,0.00849321,0.285978,-2.00697,-2.25049,0.456356,0.995187,"66","4"
44,"SIMCEPImages_B16_C66_F4_s24_w1.TIF","SIMCEPImages_B16_C66_F4_s24_w2.TIF",0.624372,0.966115,0.221478,0.0264812,0.854945,-0.0268906,0.801321,0.979639,0.57677,0.219263,0.920633,0.000864941,0.00861227,0.30854,-1.96729,-2.23301,0.446946,0.931051,"66","4"
32,"SIMCEPImages_B16_C66_F4_s25_w1.TIF","SIMCEPImages_B16_C66_F4_s25_w2.TIF",0.629607,0.969258,0.209158,0.00552134,0.865984,0.0462598,0.796219,0.980026,0.562764,0.195087,0.92139,0.023316,0.00840784,0.293441,-2.17377,-2.33119,0.45643,0.949055,"66","4"
63,"SIMCEPImages_B16_C66_F4_s01_w1.TIF","SIMCEPImages_B16_C66_F4_s01_w2.TIF",0.611023,0.963391,0.193934,-0.0252721,0.846246,-0.0343462,0.78836,0.976229,0.565822,0.21812,0.911106,-0.0239096,0.00866577,0.303054,-1.82855,-2.13803,0.443673,0.946597,"66","4"
39,"SIMCEPImages_B16_C66_F4_s08_w1.TIF","SIMCEPImages_B16_C66_F4_s08_w2.TIF",0.603935,0.964529,0.166961,-0.000157167,0.848314,-0.045037,0.771698,0.976338,0.525402,0.163566,0.907434,0.0159311,0.00878016,0.294159,-1.92443,-2.14962,0.452186,0.98393,"66","4"
28,"SIMCEPImages_B16_C66_F4_s15_w1.TIF","SIMCEPImages_B16_C66_F4_s15_w2.TIF",0.620359,0.966057,0.212016,0.00575515,0.856007,0.00742591,0.789977,0.979064,0.55863,0.207616,0.917548,-0.0115563,0.00831443,0.289593,-1.99449,-2.28492,0.45337,0.984624,"66","4"
14,"SIMCEPImages_B16_C66_F4_s04_w1.TIF","SIMCEPImages_B16_C66_F4_s04_w2.TIF",0.600906,0.963769,0.191245,0.00388038,0.844869,0.00384545,0.786876,0.977195,0.565145,0.229775,0.912294,0.00727439,0.00858879,0.29439,-1.87589,-2.149,0.447187,0.973234,"66","4"
37,"SIMCEPImages_B16_C66_F4_s05_w1.TIF","SIMCEPImages_B16_C66_F4_s05_w2.TIF",0.606452,0.964244,0.187775,0.000357118,0.847078,0.0835888,0.783871,0.977399,0.556555,0.230309,0.911815,0.085068,0.00865553,0.302525,-1.89679,-2.1653,0.450194,0.962838,"66","4"
7,"SIMCEPImages_B16_C66_F4_s13_w1.TIF","SIMCEPImages_B16_C66_F4_s13_w2.TIF",0.615076,0.966649,0.183778,-0.0272072,0.858144,-0.0310097,0.791893,0.979382,0.559726,0.211951,0.919219,-0.00972268,0.00831076,0.291912,-2.06669,-2.33082,0.453988,0.968253,"66","4"
66,"SIMCEPImages_B16_C66_F4_s20_w1.TIF","SIMCEPImages_B16_C66_F4_s20_w2.TIF",0.607017,0.964521,0.182522,-0.0254483,0.848088,-0.0130215,0.765917,0.975742,0.525921,0.20149,0.904507,0.00954976,0.00870232,0.288434,-1.87535,-2.13532,0.446952,0.996217,"66","4"
64,"SIMCEPImages_B16_C66_F4_s22_w1.TIF","SIMCEPImages_B16_C66_F4_s22_w2.TIF",0.601413,0.962763,0.188139,0.00390319,0.8417,0.00313665,0.785502,0.976465,0.573669,0.276473,0.90985,0.0736277,0.00903265,0.301109,-1.84983,-2.12255,0.444086,0.956906,"66","4"
36,"SIMCEPImages_B16_C66_F4_s09_w1.TIF","SIMCEPImages_B16_C66_F4_s09_w2.TIF",0.622686,0.967581,0.197964,0.0254605,0.860358,-0.0104151,0.793903,0.979581,0.565378,0.222878,0.919178,-0.0565997,0.00851226,0.296491,-2.04289,-2.28062,0.452019,0.952775,"66","4"
26,"SIMCEPImages_B16_C66_F4_s02_w1.TIF","SIMCEPImages_B16_C66_F4_s02_w2.TIF",0.626513,0.968593,0.204334,-0.000832207,0.863568,-0.016051,0.79042,0.979815,0.549312,0.185736,0.919335,0.0112556,0.00832522,0.295613,-2.13916,-2.33062,0.458733,0.96646,"66","4"
19,"SIMCEPImages_B16_C66_F4_s17_w1.TIF","SIMCEPImages_B16_C66_F4_s17_w2.TIF",0.617294,0.968051,0.18577,0.0123596,0.861388,-0.0223173,0.79708,0.98087,0.56001,0.195267,0.923376,-0.00736878,0.00805841,0.281132,-2.20189,-2.45474,0.460645,1.01775,"66","4"
36,"SIMCEPImages_B16_C66_F4_s21_w1.TIF","SIMCEPImages_B16_C66_F4_s21_w2.TIF",0.629696,0.968699,0.20195,-0.0490963,0.864497,0.0411205,0.779393,0.978956,0.524455,0.14431,0.915464,-0.0147345,0.00867321,0.292286,-2.08312,-2.32512,0.450794,0.967595,"66","4"
10,"SIMCEPImages_B16_C66_F4_s14_w1.TIF","SIMCEPImages_B16_C66_F4_s14_w2.TIF",0.615552,0.966147,0.230457,0.0761638,0.85292,0.0281308,0.799856,0.979794,0.587556,0.255584,0.920068,0.0839636,0.00874987,0.300822,-2.01697,-2.29552,0.449167,0.962705,"66","4"
46,"SIMCEPImages_B16_C66_F4_s10_w1.TIF","SIMCEPImages_B16_C66_F4_s10_w2.TIF",0.603083,0.963443,0.192974,0.0129331,0.844672,-0.00147513,0.785692,0.977036,0.569653,0.250633,0.911551,0.0988679,0.00871071,0.293498,-1.87209,-2.16303,0.447494,0.98616,"66","4"
13,"SIMCEPImages_B16_C66_F4_s16_w1.TIF","SIMCEPImages_B16_C66_F4_s16_w2.TIF",0.616552,0.967462,0.189237,0.0161527,0.857758,-0.0252232,0.801399,0.980084,0.583624,0.255828,0.921641,0.0503797,0.00851176,0.290557,-2.05278,-2.30078,0.449407,0.967023,"66","4"
63,"SIMCEPImages_B16_C66_F4_s18_w1.TIF","SIMCEPImages_B16_C66_F4_s18_w2.TIF",0.612597,0.963821,0.207043,0.0476786,0.84816,0.0437258,0.792051,0.97696,0.584182,0.284971,0.91365,0.0839855,0.00882603,0.295657,-1.86473,-2.14859,0.440105,0.962742,"66","4"
35,"SIMCEPImages_B16_C66_F4_s06_w1.TIF","SIMCEPImages_B16_C66_F4_s06_w2.TIF",0.639175,0.969192,0.244525,0.0615504,0.865465,0.0356187,0.793123,0.980381,0.563126,0.221333,0.920136,0.021712,0.00846298,0.304486,-2.13337,-2.33215,0.455293,0.940111,"66","4"
43,"SIMCEPImages_B16_C66_F4_s11_w1.TIF","SIMCEPImages_B16_C66_F4_s11_w2.TIF",0.618584,0.965932,0.211458,0.0167031,0.853007,-0.00238199,0.77869,0.976451,0.549027,0.21943,0.909219,0.00750761,0.00866018,0.292782,-1.94333,-2.17278,0.447107,0.971928,"66","4"
52,"SIMCEPImages_B16_C66_F4_s19_w1.TIF","SIMCEPImages_B16_C66_F4_s19_w2.TIF",0.610558,0.963265,0.212189,0.00787738,0.845793,0.0183798,0.776224,0.976554,0.535493,0.195407,0.909223,0.0610835,0.00874404,0.302286,-1.84043,-2.12375,0.444537,0.944931,"66","4"
33,"SIMCEPImages_B16_C66_F4_s07_w1.TIF","SIMCEPImages_B16_C66_F4_s07_w2.TIF",0.607598,0.963727,0.210627,0.00863704,0.846374,0.0276373,0.779661,0.976422,0.547487,0.21714,0.909289,0.0915696,0.008453,0.289144,-1.92508,-2.17722,0.453159,0.986035,"66","4"
29,"SIMCEPImages_B16_C66_F4_s03_w1.TIF","SIMCEPImages_B16_C66_F4_s03_w2.TIF",0.612156,0.964726,0.210872,0.00991588,0.850228,0.0161491,0.768322,0.976359,0.51617,0.16381,0.907366,0.0101256,0.0087053,0.29581,-1.90099,-2.18748,0.441803,0.958936,"66","4"
28,"SIMCEPImages_B17_C70_F4_s25_w1.TIF","SIMCEPImages_B17_C70_F4_s25_w2.TIF",0.61949,0.967733,0.204838,0.0983635,0.860748,0.0298415,0.806164,0.981408,0.590809,0.294973,0.925821,0.119146,0.00811186,0.292052,-2.15861,-2.39839,0.469395,0.967094,"70","4"
27,"SIMCEPImages_B17_C70_F4_s05_w1.TIF","SIMCEPImages_B17_C70_F4_s05_w2.TIF",0.624708,0.968218,0.194061,-0.0306676,0.862325,0.0678913,0.78187,0.979045,0.54431,0.22491,0.916268,0.0265371,0.00823248,0.277524,-2.08823,-2.32861,0.46754,1.02524,"70","4"
19,"SIMCEPImages_B17_C70_F4_s16_w1.TIF","SIMCEPImages_B17_C70_F4_s16_w2.TIF",0.623626,0.968912,0.186606,-0.0152653,0.864942,0.0119037,0.783122,0.979828,0.533322,0.164981,0.918648,0.0126093,0.00805224,0.275853,-2.20567,-2.42734,0.471811,1.01656,"70","4"
24,"SIMCEPImages_B17_C70_F4_s18_w1.TIF","SIMCEPImages_B17_C70_F4_s18_w2.TIF",0.622495,0.969455,0.187963,0.03113,0.865964,-0.018316,0.802854,0.981426,0.566246,0.202098,0.926306,-0.00952406,0.00829627,0.281477,-2.23859,-2.46075,0.473841,1.02591,"70","4"
64,"SIMCEPImages_B17_C70_F4_s08_w1.TIF","SIMCEPImages_B17_C70_F4_s08_w2.TIF",0.60817,0.961395,0.19925,0.0145257,0.841177,-0.00254457,0.763828,0.97336,0.5385,0.233144,0.899717,0.137557,0.00899667,0.294461,-1.7966,-2.0765,0.459315,0.985511,"70","4"
41,"SIMCEPImages_B17_C70_F4_s20_w1.TIF","SIMCEPImages_B17_C70_F4_s20_w2.TIF",0.615881,0.967077,0.194996,0.0241213,0.856951,0.0839495,0.790924,0.979633,0.565485,0.249035,0.91819,0.162217,0.0083943,0.287916,-2.09327,-2.31158,0.463173,1.00714,"70","4"
23,"SIMCEPImages_B17_C70_F4_s15_w1.TIF","SIMCEPImages_B17_C70_F4_s15_w2.TIF",0.612097,0.96581,0.178422,-0.0740862,0.854986,-0.0058097,0.768153,0.977783,0.513625,0.12648,0.910335,-0.0484038,0.00809061,0.27938,-2.01701,-2.25347,0.471433,1.01775,"70","4"
30,"SIMCEPImages_B17_C70_F4_s19_w1.TIF","SIMCEPImages_B17_C70_F4_s19_w2.TIF",0.613062,0.967434,0.164321,-0.0626492,0.859642,0.043423,0.76771,0.978036,0.502404,0.126907,0.911042,0.0523351,0.00843202,0.281629,-2.11373,-2.29445,0.467851,1.01694,"70","4"
7,"SIMCEPImages_B17_C70_F4_s09_w1.TIF","SIMCEPImages_B17_C70_F4_s09_w2.TIF",0.613672,0.965582,0.20368,-0.00687444,0.851974,-0.0426113,0.773669,0.976849,0.526273,0.195283,0.908837,0.0497525,0.00879498,0.288353,-1.92483,-2.19256,0.463265,1.01161,"70","4"
32,"SIMCEPImages_B17_C70_F4_s03_w1.TIF","SIMCEPImages_B17_C70_F4_s03_w2.TIF",0.634829,0.966977,0.251722,0.0426095,0.858666,0.0467494,0.783906,0.977957,0.558554,0.246029,0.912565,0.127633,0.00845228,0.288276,-1.9843,-2.22159,0.465162,0.999351,"70","4"
26,"SIMCEPImages_B17_C70_F4_s04_w1.TIF","SIMCEPImages_B17_C70_F4_s04_w2.TIF",0.63365,0.967673,0.237909,0.0140623,0.861075,0.000320177,0.755353,0.975628,0.50134,0.154968,0.902623,-0.0300157,0.00852807,0.271695,-1.943,-2.17003,0.454759,1.03405,"70","4"
9,"SIMCEPImages_B17_C70_F4_s17_w1.TIF","SIMCEPImages_B17_C70_F4_s17_w2.TIF",0.601103,0.965852,0.159903,0.0176287,0.852201,0.00714643,0.783509,0.978133,0.55368,0.231694,0.913818,0.133253,0.00841539,0.275313,-1.96746,-2.25665,0.464424,1.04161,"70","4"
21,"SIMCEPImages_B17_C70_F4_s11_w1.TIF","SIMCEPImages_B17_C70_F4_s11_w2.TIF",0.613571,0.966982,0.186761,-0.0126608,0.856101,-0.0204788,0.785161,0.979176,0.535738,0.150685,0.91746,-0.0378312,0.00834412,0.269977,-2.0004,-2.29938,0.470864,1.0464,"70","4"
18,"SIMCEPImages_B17_C70_F4_s01_w1.TIF","SIMCEPImages_B17_C70_F4_s01_w2.TIF",0.638762,0.970501,0.222326,0.0164324,0.87051,0.00770245,0.806114,0.981971,0.586284,0.289659,0.926959,0.0224667,0.00844571,0.289007,-2.27565,-2.45104,0.473284,0.97966,"70","4"
67,"SIMCEPImages_B17_C70_F4_s13_w1.TIF","SIMCEPImages_B17_C70_F4_s13_w2.TIF",0.602667,0.962602,0.198251,0.0083986,0.842064,0.0151456,0.776891,0.976138,0.552325,0.22847,0.907237,-0.0135165,0.00873116,0.295319,-1.82576,-2.12686,0.459776,0.992655,"70","4"
28,"SIMCEPImages_B17_C70_F4_s23_w1.TIF","SIMCEPImages_B17_C70_F4_s23_w2.TIF",0.602052,0.965685,0.166215,-0.0252823,0.851054,0.0639722,0.769947,0.978277,0.516757,0.184568,0.911691,0.0113471,0.00840018,0.277046,-1.9903,-2.28219,0.468695,1.0367,"70","4"
